,FID,image,panoId,FFE_gsv_m,camera_dem,pano_lat,pano_lon,target_lat,target_lon,image_date,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m,FFE_gsv_ft,STATIC_BFE,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,ENR_Construction_index_2015,ENR_Construction_index_1998,rsmeans_Construction_index_2015,rsmeans_construction_index_2021,area_ft_unreal_too_low,ENR_Construction_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998_ENR,cost_2015_ENR,cost_2021_ENR,cost_2021_RSMeans,cost_2021_PCI_Family_house,is_residential
11,10506,5153_29.3059811_-94.7771675_0_192.42.jpg,d6fV0FVAwyft8wySRfc1AQ,-0.013347227,0.686857784,29.30598105,-94.77716752,29.30572137,-94.77727255,"[2019, 9]",11,Y,152.2539978,1638.8483929051192,-0.013347227,-0.12279011482939632,11,Y,12.622790114829396,11.122790114829396,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42811.29259788589,59343.49627711031,73527.3392178286,67818.5227533159,68051.37352029892,Y
12,2787,15188_29.2889208_-94.8736963_0_207.56.jpg,MRse6B7PYjy1Clf-VBk42Q,-0.000566192,0.536811565,29.2889208,-94.8736963,29.28871241,-94.87384,"[2020, 2]",12,Y,58.2543983,627.0451246805271,-0.000566192,-0.08085758530183727,12,Y,13.580857585301837,12.080857585301837,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,16980.91972103119,23538.348998523023,29164.310834675245,26899.932718449476,26992.291998937875,Y
13,11453,6443_29.2976175_-94.8019464_0_343.01.jpg,vLDooUJMM9R7x-XNLP2NZg,0.008404294,0.705875737,29.2976175,-94.8019464,29.29793666,-94.80200436,"[2021, 3]",12,Y,218.5579987,2352.53871886216,0.008404294,-0.05142685695538058,12,Y,13.55142685695538,12.05142685695538,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,63639.529081455235,88214.85939690801,109299.32170901324,100813.09367505787,101159.22929157008,Y
14,892,11944_29.3008487_-94.7967412_0_178.29.jpg,#NAME?,0.015298904,0.529346796,29.3008487,-94.7967412,29.3007375,-94.7967387,"[2019, 1]",12,Y,0.0,0.0,0.015298904,-0.028806745406824152,12,Y,13.528806745406824,12.028806745406824,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
15,3656,16690_29.285825_-94.7990469_0_327.99.jpg,kyNyyeIsHgeYktROdppcBQ,0.027293669,0.941977822,29.285825,-94.79904687,29.28604761,-94.79913612,"[2016, 10]",-9999,Nodata,76.4309006,822.6953671268453,0.027293669,0.010546158136482936,-9999,N,0.0,-9999.010546158137,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
16,11654,6711_29.2970201_-94.8010493_0_237.79.jpg,MhRaqIsuIL4IdWeZqGHA3w,0.027832069,0.675658395,29.29702006,-94.80104934,29.29690479,-94.80129117,"[2020, 3]",11,Y,20.0716991,216.04997102355316,0.027832069,0.012312562335957997,11,Y,12.487687437664041,10.987687437664041,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,5614.6391178764725,7782.813724374069,9643.004215812434,8894.301191601176,8924.839232982224,Y
17,4671,18764_29.28058_-94.82614_0_193.48.jpg,to6suU4_-e5wIOzFqjtGyA,0.032185339,0.42841869,29.28058001,-94.82613998,29.28047759,-94.82614469,"[2021, 4]",11,Y,0.0,0.0,0.032185339,0.026594944225721784,11,Y,12.473405055774279,10.973405055774279,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
18,13187,9523_29.2817097_-94.8110427_0_344.90.jpg,bp40iLp3f-lTi4OJp5JEdg,0.033119381,0.927407345,29.2817097,-94.8110427,29.28193395,-94.8111588,"[2020, 2]",-9999,Nodata,149.4700012,1608.8817029022948,0.033119381,0.029659386482939643,-9999,N,0.0,-9999.029659386482,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
19,925,11980_29.3006354_-94.7847169_0_71.86.jpg,Z0rTKTE9VD5YNdowrq2iIg,0.043530245,0.755507664,29.30063543,-94.78471688,29.30065711,-94.78444858,"[2019, 10]",11,Y,141.3829956,1521.8338990844645,0.043530245,0.06381576443569555,11,Y,12.436184235564305,10.936184235564305,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39470.56438258185,54712.697243083414,67789.7208976249,62526.38512481016,62741.06565959482,Y
20,11053,5911_29.3006354_-94.7847169_0_71.86.jpg,Z0rTKTE9VD5YNdowrq2iIg,0.043530245,0.755507664,29.3006354,-94.7847169,29.30065708,-94.7844486,"[2019, 10]",11,Y,141.3829956,1521.8338990844645,0.043530245,0.06381576443569555,11,Y,12.436184235564305,10.936184235564305,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39470.56438258185,54712.697243083414,67789.7208976249,62526.38512481016,62741.06565959482,Y
21,12814,8966_29.2857585_-94.7956176_0_14.98.jpg,3TOFHtAmtwM8Wp4ozy70tA,0.046381261,1.336489062,29.2857585,-94.7956176,29.28595267,-94.79551872,"[2017, 5]",-9999,Nodata,154.8589935,1666.888333255833,0.046381261,0.07316949146981626,-9999,N,0.0,-9999.07316949147,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
22,6371,22424_29.2603924_-94.8449608_0_259.01.jpg,70P8on5hjsFYMHXAPmS4wA,0.050191912,0.767458097,29.2603924,-94.8449608,29.26036504,-94.84523971,"[2021, 4]",10,Y,262.9869995,2830.7685033772846,0.050191912,0.08567162729658791,10,Y,11.414328372703412,9.914328372703412,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,70526.69604024786,97761.60610735723,121127.86110831119,111723.24052551358,112106.83546668943,Y
23,12724,8857_29.2865581_-94.802446_0_58.25.jpg,QR-_OOZfPIy42bmqsvFjtA,0.057626427,0.89468209,29.2865581,-94.802446,29.28666337,-94.80221938,"[2019, 10]",10,Y,186.3130035,2005.4564791421249,0.057626427,0.1100630807086614,10,Y,11.389936919291339,9.889936919291339,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,49915.68526023159,69191.35355787509,85728.95840572343,79072.7826969546,79344.27427994645,Y
24,5918,21072_29.2701317_-94.8387115_0_92.25.jpg,Uejz2Qas5U9booEBCnmAiQ,0.062811649,0.674228977,29.27013167,-94.83871152,29.27013344,-94.83845318,"[2021, 4]",10,Y,269.7229919,2903.2741221385218,0.062811649,0.12707496391076112,10,Y,11.372925036089239,9.872925036089239,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,72212.91959916925,100098.98943355396,124023.90848483983,114394.43272407699,114787.19904096177,Y
25,1837,13439_29.2941635_-94.8112712_0_43.55.jpg,bd9PgYOwYqXsJetBMF6-qA,0.073093143,0.656094618,29.2941635,-94.8112712,29.2943719,-94.81107784,"[2019, 10]",11,Y,50.1800003,540.133027939667,0.073093143,0.16080689960629918,11,Y,12.3391931003937,10.8391931003937,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,13956.601608833404,19346.146433705595,23970.11906319926,22109.028864369644,22184.938868293553,Y
26,4751,18903_29.2800069_-94.8333122_0_243.90.jpg,zFZxA64KSOrSVHeyswXXIg,0.079938187,0.666548704,29.2800069,-94.8333122,29.27984579,-94.83355555,"[2021, 4]",11,Y,250.5319977,2696.703979762126,0.079938187,0.1832643930446194,11,Y,12.31673560695538,10.81673560695538,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,69620.09365574316,96504.90601808381,119570.7938716994,110287.06724713939,110665.73117484264,Y
27,6548,22741_29.2537148_-94.8554826_0_5.00.jpg,drVrzEVZSIghJwkhYD6ihQ,0.086087438,0.709300891,29.2537148,-94.8554826,29.25442807,-94.85524023,"[2021, 3]",13,Y,0.0,0.0,0.086087438,0.20343910104986873,13,Y,14.296560898950132,12.796560898950132,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
28,1083,12230_29.2987698_-94.7821894_0_327.49.jpg,H0KvhRAltTdqs9Uv3RtLQQ,0.086457571,0.800367716,29.29876982,-94.7821894,29.29896188,-94.78241997,"[2019, 10]",11,Y,116.3399963,1252.2732980535404,0.086457571,0.20465344816272962,11,Y,12.29534655183727,10.79534655183727,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32302.823700903282,44777.02918340214,55479.30304882498,51171.77387594796,51347.46904462978,Y
29,11298,6237_29.2987698_-94.7821894_0_327.49.jpg,H0KvhRAltTdqs9Uv3RtLQQ,0.086457571,0.800367716,29.2987698,-94.7821894,29.29896186,-94.78241997,"[2019, 10]",11,Y,116.3399963,1252.2732980535404,0.086457571,0.20465344816272962,11,Y,12.29534655183727,10.79534655183727,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32302.823700903282,44777.02918340214,55479.30304882498,51171.77387594796,51347.46904462978,Y
30,1336,12653_29.29726_-94.8085416_0_237.75.jpg,EVMqj_1qjzvpkC9lTAVI8A,0.092515118,0.479410563,29.29726001,-94.80854165,29.29714581,-94.80873605,"[2019, 10]",12,Y,136.6000061,1470.3502285824015,0.092515118,0.22452729002624666,12,Y,13.275472709973753,11.775472709973753,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39369.32241951176,54572.35922257632,67615.84032289773,62366.00500173024,62580.134881131205,Y
31,11878,7012_29.2951724_-94.8110084_0_313.57.jpg,#NAME?,0.092898259,0.750418657,29.2951724,-94.8110084,29.29538073,-94.81142804,"[2021, 4]",12,Y,635.6119995,6841.670622403744,0.092898259,0.22578431430446189,12,Y,13.274215685695538,11.774215685695538,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,183180.36489472468,253918.12866464615,314607.75908282574,290180.9543864852,291177.2730181742,N
32,382,10741_29.3083396_-94.7836118_0_253.93.jpg,edff3tvyBemmOiafp9L96g,0.094895601,0.547241815,29.3083396,-94.7836118,29.30831999,-94.78376117,"[2021, 3]",12,Y,142.5890045,1534.8152708458192,0.094895601,0.2323372736220472,12,Y,13.267662726377953,11.767662726377953,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41083.41751729532,56948.37708798773,70559.75638004973,65081.34925639361,65304.802104898765,Y
33,10255,4790_29.3083134_-94.7756469_0_179.22.jpg,CVyF_A0MCcJpbp6s2BE1BA,0.098482038,0.59636051,29.3083134,-94.7756469,29.30797641,-94.77568534,"[2021, 3]",11,Y,0.0,0.0,0.098482038,0.2441037992125984,11,Y,12.2558962007874,10.7558962007874,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
34,4371,18255_29.2820288_-94.8278514_0_150.52.jpg,6LVVfAAVLegpjhNQL4Smbw,0.099092615,0.512715216,29.28202879,-94.82785136,29.28188528,-94.82780295,"[2020, 2]",11,Y,109.2819977,1176.3016334018778,0.099092615,0.2461070045931758,11,Y,12.253892995406824,10.753892995406824,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,30294.346396954224,41992.94913870274,52029.792812685446,47990.09083225229,48154.86188600291,Y
35,8252,26023_29.1827781_-94.9731696_0_325.99.jpg,ecSN1pXdmctaRGkYHxCZ-A,0.111912891,0.766517965,29.1827781,-94.9731696,29.18296946,-94.97330741,"[2021, 4]",16,Y,0.0,0.0,0.111912891,0.2881682775590551,16,Y,17.211831722440945,15.711831722440945,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
36,11992,7167_29.2952273_-94.7840826_0_88.23.jpg,ZwKosYllqgW5TBxJ5neaxQ,0.11232331,0.922147783,29.2952273,-94.7840826,29.29524553,-94.78391682,"[2019, 10]",11,Y,150.1640015,1616.3518599606643,0.11232331,0.28951479658792645,11,Y,12.210485203412073,10.710485203412073,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41557.190579026246,57605.10451243397,71373.44992930451,65831.86593592254,66057.89563773217,Y
37,6293,22293_29.2670893_-94.8316783_0_94.54.jpg,pGd28SSdRrETYuPZqrUkZA,0.112577758,0.779026722,29.2670893,-94.8316783,29.26706651,-94.83155366,"[2021, 4]",-9999,Nodata,535.572998,5764.859772080655,0.112577758,0.29034959973753277,-9999,N,0.0,-9999.290349599738,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,N
38,11490,6496_29.297635_-94.7864362_0_314.13.jpg,RDjvGS8y0SfWqt6cnz9cxw,0.114260995,0.802550287,29.297635,-94.7864362,29.29790975,-94.78674563,"[2019, 8]",11,Y,92.5983963,996.720842504185,0.114260995,0.295872030839895,11,Y,12.204127969160105,10.704127969160105,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25619.84008525665,35513.314185581694,44001.44350577755,40585.079363945544,40724.425761866,Y
39,10180,4658_29.3103962_-94.7843317_0_237.55.jpg,riW-992qOsaTlVzv9WXOHA,0.114793857,0.452634545,29.3103962,-94.7843317,29.31032636,-94.7844115,"[2021, 3]",12,Y,73.5951996,792.1721355942711,0.114793857,0.29762026574803147,12,Y,13.202379734251968,11.702379734251968,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,21152.881179531567,29321.374089734374,36329.55175005962,33508.84933670727,33623.89992984908,Y
40,274,10652_29.3101135_-94.7729779_0_89.59.jpg,IcLljEA_ZMVfr1kb9YJW4A,0.128469946,1.043394307,29.3101135,-94.7729779,29.31009445,-94.77272395,"[2019, 9]",-9999,Nodata,302.322998,3254.1776673831123,0.128469946,0.3424893241469816,-9999,N,0.0,-9999.342489324146,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
41,5598,20402_29.2743034_-94.8377192_0_77.22.jpg,vCvl2FUOVE28Tg4eyDlrZA,0.150616442,0.392554418,29.2743034,-94.8377192,29.27432172,-94.8376115,"[2020, 3]",11,Y,134.1390076,1443.8602611927447,0.150616442,0.4151484317585301,11,Y,12.08485156824147,10.58485156824147,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36940.950467898736,51206.236101194496,63445.17138490522,58519.15552673648,58720.0774827803,Y
42,10700,5430_29.3039558_-94.777488_0_357.64.jpg,On7Uuw6znzfAfDFe6eFB6g,0.160425972,0.777098279,29.3039558,-94.777488,29.30431482,-94.7775109,"[2019, 1]",11,Y,225.272995,2424.8183374838973,0.160425972,0.4473319291338583,11,Y,12.052668070866142,10.552668070866142,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,61960.5781098755,85887.55707349455,106415.76482188617,98153.42217816395,98490.42597459469,Y
43,5280,19893_29.2769391_-94.8301977_0_125.82.jpg,e4-5dfOwneNAMfteMWbcqQ,0.167657702,0.2868574,29.2769391,-94.8301977,29.27679116,-94.83001436,"[2020, 3]",11,Y,72.4832993,780.2037403727585,0.167657702,0.4710580774278214,11,Y,12.028941922572178,10.528941922572178,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,19917.775975749733,27609.315036743148,34208.289022929144,31552.285886213525,31660.618737924193,Y
44,8271,26090_29.1808364_-94.9762842_0_116.01.jpg,WJGjSUjh-vQqCB-fc14BaA,0.167896272,0.793015185,29.1808364,-94.9762842,29.18046823,-94.97530035,"[2021, 3]",17,Y,161.5279999,1738.672920713897,0.167896272,0.4718407874015748,17,Y,18.028159212598425,16.528159212598425,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54817.15666290126,75985.59947492207,94147.11465892603,86837.33568461877,87135.48638734747,Y
45,8372,26603_29.1815008_-94.9767402_0_39.86.jpg,XH3VVunF9oVzafTSU9P5tQ,0.168580015,0.687761799,29.1815008,-94.9767402,29.18176091,-94.9764969,"[2016, 9]",15,Y,650.5460205,7002.419086609007,0.168580015,0.47408403871391075,15,Y,16.02591596128609,14.525915961286088,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,206752.8374769232,286593.4545900554,355092.89939461026,327522.74369388603,328647.27308463823,N
46,8,10030_29.3088661_-94.7806172_0_132.17.jpg,pw4ph3r1aOH_udPPrtmtcw,0.170753806,0.620455951,29.3088661,-94.7806172,29.3086483,-94.78044224,"[2019, 9]",12,Y,122.5650024,1319.278706057412,0.170753806,0.4812158989501312,12,Y,13.018784101049869,11.518784101049869,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34985.66717504894,48495.89170912496,60087.020550949324,55421.738550079695,55612.025713600764,Y
47,10210,4711_29.3088661_-94.7806172_0_132.17.jpg,pw4ph3r1aOH_udPPrtmtcw,0.170753806,0.620455951,29.30886613,-94.78061725,29.30864833,-94.78044229,"[2019, 9]",12,Y,122.5650024,1319.278706057412,0.170753806,0.4812158989501312,12,Y,13.018784101049869,11.518784101049869,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34985.66717504894,48495.89170912496,60087.020550949324,55421.738550079695,55612.025713600764,Y
48,2325,14374_29.2923486_-94.7969606_0_253.88.jpg,iQZSzu-tGU1ttjw-hY5uYg,0.171034037,0.823609902,29.2923486,-94.7969606,29.29226186,-94.79723168,"[2021, 4]",10,Y,476.7019958,5131.177578257934,0.171034037,0.48213529199475064,10,Y,11.017864708005249,9.517864708005249,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,125805.51765647804,174387.14917605207,216067.8739389237,199291.91210871938,199976.1687498854,N
49,3355,16157_29.2873575_-94.8184125_0_194.51.jpg,hW6g-J2RBsmuM0Krpd8BBA,0.178536097,0.778840397,29.28735749,-94.81841249,29.28701403,-94.81853561,"[2017, 9]",11,Y,154.8150024,1666.4148169963005,0.178536097,0.5067483497375328,11,Y,11.993251650262467,10.493251650262467,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42482.33228341277,58887.503149768556,72962.35799059363,67297.40785072277,67528.46940142933,Y
50,12570,865_29.2873575_-94.8184125_0_194.51.jpg,hW6g-J2RBsmuM0Krpd8BBA,0.178536097,0.778840397,29.2873575,-94.8184125,29.28701404,-94.81853562,"[2017, 9]",11,Y,154.8150024,1666.4148169963005,0.178536097,0.5067483497375328,11,Y,11.993251650262467,10.493251650262467,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42482.33228341277,58887.503149768556,72962.35799059363,67297.40785072277,67528.46940142933,Y
51,1824,13416_29.2941152_-94.8107177_0_344.16.jpg,0yQvth57w70wF97utgHHtw,0.184198349,0.688677877,29.2941152,-94.8107177,29.29423304,-94.81078161,"[2017, 5]",11,Y,166.8930054,1796.4213593010518,0.184198349,0.5253252919947508,11,Y,11.97467470800525,10.47467470800525,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,45763.24976670691,63435.39466718064,78597.25285363231,72494.797686215,72743.70415834377,Y
52,2581,14791_29.2909565_-94.7903152_0_177.35.jpg,rSpgpSRqHVitWLk69zRt9A,0.194973646,0.877087161,29.2909565,-94.7903152,29.29075192,-94.79029811,"[2017, 5]",10,Y,140.1759949,1508.8418516767588,0.194973646,0.5606773162729659,10,Y,10.939322683727035,9.439322683727035,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36875.072891840515,51114.91894040992,63332.02827270868,58414.79708251004,58615.36073019217,Y
53,10088,4435_29.3191833_-94.7706996_0_327.97.jpg,ntiC4eKBHlUHCsObqPv-EA,0.202694999,0.852024302,29.3191833,-94.7706996,29.3193994,-94.77087013,"[2021, 4]",11,Y,152.1119995,1637.319935924594,0.202694999,0.5860098392388451,11,Y,11.913990160761156,10.413990160761156,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41610.832741605715,57679.46137676019,71465.57902060304,65916.84193180295,66143.16339351847,Y
54,9252,29028_29.1158219_-95.0784794_0_171.69.jpg,EgV7hkgQAcSx4pEbpR_W2g,0.207449403,0.849635276,29.1158219,-95.0784794,29.11542037,-95.07847648,"[2021, 4]",16,Y,0.0,0.0,0.207449403,0.6016082775590551,16,Y,16.898391722440945,15.398391722440945,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
55,2247,14137_29.2919625_-94.8152711_0_193.06.jpg,hN7s9SF0_QpgH29jt5bbvA,0.211417322,0.667592899,29.29196252,-94.81527106,29.29105293,-94.81553014,"[2019, 1]",11,Y,1113.680054,11987.552334132444,0.211417322,0.6146263845144356,11,Y,11.885373615485564,10.385373615485564,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,304308.4947371381,421821.6486511359,522642.33480559016,482063.29036131577,483718.42530583945,N
56,5520,20340_29.2745496_-94.8378613_0_34.40.jpg,ew0t2ObpYSfDTQ1NpyWInQ,0.220111814,0.383355489,29.2745496,-94.8378613,29.27470521,-94.83774735,"[2020, 3]",11,Y,155.7460022,1676.436015441475,0.220111814,0.6431516207349081,11,Y,11.856848379265092,10.356848379265092,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42509.13386108879,58924.654546713675,73008.38903926733,67339.8649524627,67571.07227704198,Y
57,5613,20500_29.2734452_-94.8360579_0_305.23.jpg,p0jzF-qJer9R2BEWCS54AQ,0.221052956,0.625230877,29.2734452,-94.8360579,29.27369163,-94.83656418,"[2021, 4]",11,Y,705.2470093,7591.215629757648,0.221052956,0.6462393569553806,11,Y,11.85376064304462,10.35376064304462,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,192465.86406661462,266789.35847575846,330555.3749100604,304890.3639523111,305937.1864457803,N
