,FID,image,panoId,FFE_gsv_m,camera_dem,pano_lat,pano_lon,target_lat,target_lon,image_date,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m,FFE_gsv_ft,STATIC_BFE,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,ENR_Construction_index_2015,ENR_Construction_index_1998,rsmeans_Construction_index_2015,rsmeans_construction_index_2021,area_ft_unreal_too_low,ENR_Construction_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998_ENR,cost_2015_ENR,cost_2021_ENR,cost_2021_RSMeans,cost_2021_PCI_Family_house,is_residential
522,1152,12356_29.2981773_-94.8163276_0_258.01.jpg,KzOOxv8nfrR4JraoiGsM2Q,0.851938554,0.640924541,29.2981773,-94.8163276,29.29814439,-94.81647989,"[2020, 2]",13,Y,118.2939987,1273.3060048411762,0.851938554,10.795073996062992,13,Y,3.7049260039370076,2.2049260039370076,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23274.371471267143,32262.108732157965,39973.15900557787,36869.559301071036,36996.14868717146,Y
523,2282,1423_29.2823365_-94.8266852_0_161.95.jpg,LG9KYuRkEob31I_VX0qFGQ,0.852641823,0.556688767,29.2823365,-94.8266852,29.28221081,-94.82666722,"[2020, 2]",11,Y,40.2374001,433.1117700777068,0.852641823,10.797381309055119,11,Y,1.702618690944881,0.20261869094488105,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,7362.900091321016,10206.19111555676,12645.599321807807,11663.768530976442,11703.815369776352,Y
524,6430,22509_29.259109_-94.8738722_0_66.41.jpg,MRMFgAwt10A1eJivBGfnRA,0.852940994,0.391175905,29.259109,-94.8738722,29.25917392,-94.87357792,"[2020, 2]",14,Y,132.0540009,1421.417435855705,0.852940994,10.79836284120735,14,Y,4.70163715879265,3.20163715879265,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27044.212031694642,37487.72808834802,46447.767195692875,42841.46536392022,42988.558925732985,Y
525,2118,13922_29.2925196_-94.8248916_0_151.84.jpg,mFfNtos7mmoCniI2KD7PnA,0.853114188,0.586434881,29.2925196,-94.8248916,29.29241697,-94.82484263,"[2021, 4]",12,Y,106.262001,1143.7946594643188,0.853114188,10.798931062992125,12,Y,2.701068937007875,1.201068937007875,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20045.91839044287,27786.941509755958,34428.370459895596,31755.27973991838,31864.309558661196,Y
526,2160,13987_29.2925196_-94.8248916_0_151.84.jpg,mFfNtos7mmoCniI2KD7PnA,0.853114188,0.586434881,29.29251963,-94.82489161,29.292417,-94.82484264,"[2021, 4]",12,Y,106.262001,1143.7946594643188,0.853114188,10.798931062992125,12,Y,2.701068937007875,1.201068937007875,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20045.91839044287,27786.941509755958,34428.370459895596,31755.27973991838,31864.309558661196,Y
527,979,12060_29.2995746_-94.808919_0_358.30.jpg,_wDmWXHsopL8vvaBszwoug,0.856026704,0.314229439,29.2995746,-94.808919,29.29984541,-94.80891481,"[2019, 8]",13,Y,215.8650055,2323.5515813045513,0.856026704,10.80848656167979,13,Y,3.691513438320211,2.191513438320211,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42448.11592548249,58840.07364726501,72903.59223969774,67243.20479568714,67474.08024350578,Y
528,11861,7003_29.2958445_-94.7830875_0_267.83.jpg,3khhjYQrqoyOtrG6EVhrnA,0.856575926,0.912060608,29.29584451,-94.78308752,29.29586314,-94.78320182,"[2019, 10]",11,Y,79.6820984,857.6909689930491,0.856575926,10.810288471128608,11,Y,1.689711528871392,0.18971152887139198,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,14580.746472881834,20211.313920329547,25042.072474440592,23097.753569820936,23177.058299796852,Y
529,7553,2477_29.2686452_-94.8406754_0_321.61.jpg,Q8RyK1BwCREkGPPG6S_ZaA,0.856702629,0.607951445,29.2686452,-94.8406754,29.26876416,-94.84076057,"[2021, 4]",10,Y,283.197998,3048.3178806635387,0.856702629,10.810704163385827,10,Y,0.689295836614173,-0.810704163385827,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51821.40397128016,71832.99328355613,89001.98329280547,82091.68308336922,82373.53987695374,Y
530,5804,20847_29.2713457_-94.8343709_0_321.13.jpg,aOGxYmeUTqRXMED9gFdO7w,0.861047375,0.650283418,29.2713457,-94.8343709,29.2715162,-94.83456727,"[2021, 4]",10,Y,227.904007,2453.1383149571852,0.861047375,10.824958579396325,10,Y,0.6750414206036748,-0.8249585793963252,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41703.35135427215,57807.707398152335,71624.47745614861,66063.40316033576,66290.22783110227,Y
531,657,11513_29.3041555_-94.7914672_0_344.05.jpg,xAmemdFj6SFQfZ-tTgT7XA,0.861235208,0.54670373,29.3041555,-94.7914672,29.30424742,-94.79150089,"[2021, 3]",12,Y,394.0419922,4241.432704462631,0.861235208,10.825574829396325,12,Y,2.6744251706036746,1.1744251706036746,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,74249.75270734813,102922.37528895505,127522.11911542865,117621.03496169683,118024.87962082909,N
532,8089,2571_29.2657732_-94.8487684_0_283.14.jpg,7O-86Tu1S0f27Ev0KZszxQ,0.862070692,0.734369346,29.2657732,-94.8487684,29.26578954,-94.84913439,"[2021, 4]",11,Y,0.0,0.0,0.862070692,10.82831591863517,11,Y,1.6716840813648304,0.17168408136483038,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
533,1936,13610_29.2935449_-94.8281923_0_165.21.jpg,24zH-aQXlPkXIiKnedSCcQ,0.862134158,0.572269466,29.2935449,-94.8281923,29.29345403,-94.82816899,"[2019, 10]",12,Y,177.2120056,1907.4941530438614,0.862134158,10.828524140419947,12,Y,2.6714758595800525,1.1714758595800525,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33388.027808789935,46281.300650773264,57343.114340640626,52890.874959252724,53072.47255679199,Y
534,5817,20871_29.2711591_-94.8403428_0_6.12.jpg,viRmQkd5HKp7aS0-jkS3Mg,0.862301122,0.638557317,29.2711591,-94.8403428,29.27152509,-94.84033597,"[2020, 3]",11,Y,334.0299988,3595.468983576856,0.862301122,10.829071922572178,11,Y,1.6709280774278223,0.17092807742782234,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,61122.97272080655,84726.49817357348,104977.19822332019,96826.54890034853,97158.996958201,Y
535,6071,21774_29.2638576_-94.8475834_0_110.81.jpg,JpeRkJW_ut2HDbzEirJ8LQ,0.863204156,0.856460804,29.2638576,-94.84758342,29.26378027,-94.84736677,"[2021, 4]",11,Y,302.8999939,3260.3883995615215,0.863204156,10.832034632545932,11,Y,1.6679653674540678,0.16796536745406776,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,55426.60279254586,76830.39209693811,95193.82335633136,87802.775728638,88104.24121095198,Y
536,9018,28419_29.1348821_-95.0531744_0_70.93.jpg,cR4shTGdaPpVWZJXMSMKmg,0.863753471,0.612089819,29.1348821,-95.0531744,29.1349331,-95.05253549,"[2021, 3]",14,Y,0.0,0.0,0.863753471,10.83383684711286,14,Y,4.66616315288714,3.1661631528871403,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
537,10651,5359_29.3043615_-94.7979025_0_312.45.jpg,FFv5OGfZicnK1FMNFRgeuw,0.8658958,0.421080184,29.3043615,-94.7979025,29.30442504,-94.7979827,"[2019, 10]",12,Y,294.8510132,3173.749892360896,0.8658958,10.840865485564304,12,Y,2.6591345144356957,1.1591345144356957,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,55522.69424081646,76963.59065639926,95358.85804891323,87954.99678237137,88256.98490640143,Y
538,11189,6090_29.2995535_-94.782745_0_343.55.jpg,TPM2MSlYwCrmClZqCFhweA,0.86627278,0.788966232,29.2995535,-94.782745,29.29975101,-94.78284155,"[2019, 10]",11,Y,206.2429962,2219.9811351706035,0.86627278,10.842102296587926,11,Y,1.6578977034120737,0.15789770341207365,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,37739.67929790026,52313.40569298478,64816.9684520529,59784.443399260614,59989.70964414486,Y
539,10501,5149_29.3059293_-94.7773582_0_192.37.jpg,jzuTR5kCrAMT9rFtX3hnNw,0.866410895,0.684486054,29.3059293,-94.7773582,29.30581328,-94.77741714,"[2019, 9]",11,Y,121.8679962,1311.7761937607206,0.866410895,10.842555429790027,11,Y,1.6574445702099734,0.15744457020997338,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,22300.19529393225,30911.74024653608,38300.03544629605,35326.34055575366,35447.631394290955,Y
540,5976,21601_29.2658598_-94.8411826_0_94.52.jpg,s55pTyevDePCxrrb4bemAQ,0.869163628,0.719139462,29.2658598,-94.8411826,29.26582975,-94.84096929,"[2021, 4]",10,Y,201.4210052,2168.077656016423,0.869163628,10.851586706036745,10,Y,0.6484132939632552,-0.8515867060367448,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36857.32015227919,51090.310722107315,63301.53838033305,58386.674489175115,58587.14157964601,Y
541,8126,2578_29.2658598_-94.8411826_0_94.52.jpg,s55pTyevDePCxrrb4bemAQ,0.869163628,0.719139462,29.26585979,-94.84118257,29.26582974,-94.84096926,"[2021, 4]",10,Y,201.4210052,2168.077656016423,0.869163628,10.851586706036745,10,Y,0.6484132939632552,-0.8515867060367448,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36857.32015227919,51090.310722107315,63301.53838033305,58386.674489175115,58587.14157964601,Y
542,5068,19537_29.2777891_-94.8260466_0_327.54.jpg,M51oOZLy5OW0JdX2UrLLfw,0.870237491,0.366701527,29.2777891,-94.8260466,29.27791139,-94.82615542,"[2020, 3]",11,Y,97.4792023,1049.2574010495243,0.870237491,10.855109878608925,11,Y,1.6448901213910752,0.14489012139107516,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,17837.375817841912,24725.538081319028,30635.253058888517,28256.667910594606,28353.685458725206,Y
543,572,11318_29.3117567_-94.7722961_0_99.39.jpg,0Db67b3EvW2467yH81J_AQ,0.870848386,0.970806368,29.3117567,-94.7722961,29.31167815,-94.77205369,"[2019, 9]",11,Y,628.690979,6767.173377749533,0.870848386,10.857114127296589,11,Y,1.6428858727034115,0.14288587270341147,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,115041.94742174206,159467.06965046882,197581.70751367923,182241.0503249431,182866.76387075867,N
544,4084,1771_29.278802_-94.8282219_0_320.75.jpg,AwTwIfv5vqRntdo5Bkx_3Q,0.871021426,0.269602748,29.278802,-94.8282219,29.2789223,-94.82833393,"[2020, 3]",11,Y,174.4700012,1877.9794633200377,0.871021426,10.85768184383202,11,Y,1.6423181561679794,0.14231815616797938,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,31925.65087644064,44254.20558369071,54831.51802470775,50574.284236520085,50747.92796091859,Y
545,1183,12410_29.2979233_-94.8063257_0_102.58.jpg,L4G9BYhGo9VnEI7x1N-2Fg,0.872852624,0.511492689,29.2979233,-94.8063257,29.29784949,-94.80614908,"[2019, 10]",12,Y,96.1771011,1035.241700379234,0.872852624,10.863689711286089,12,Y,2.6363102887139114,1.1363102887139114,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,18093.16011538972,25080.097207852414,31074.556281733054,28661.862712025195,28760.2714718257,Y
546,2274,14214_29.303293_-94.8043751_0_281.39.jpg,b0JGsTuiAHiZ9yrsqcMY2w,0.874313772,0.396709942,29.303293,-94.8043751,29.30333638,-94.80453771,"[2019, 10]",13,Y,753.5289917,8110.918563052403,0.874313772,10.868483503937007,13,Y,3.631516496062993,2.131516496062993,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,147810.43864727352,204889.5906501005,253860.78305168508,234150.5006805785,234954.4421623363,N
547,10672,5391_29.3046905_-94.7966836_0_149.22.jpg,lx9Dr-RGuKee5TrxU2w22w,0.875396914,0.409437036,29.3046905,-94.7966836,29.30460458,-94.79660637,"[2019, 10]",12,Y,426.7550049,4593.5526426261185,0.875396914,10.872037119422572,12,Y,2.627962880577428,1.127962880577428,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,80253.83033680468,111245.01487374373,137833.97437048412,127132.25619835907,127568.7570562699,N
548,807,11766_29.3025382_-94.7822906_0_163.01.jpg,rJfZ3OqX54DZAjnrvlRh5A,0.87624823,0.789244921,29.3025382,-94.7822906,29.30235615,-94.78222777,"[2021, 3]",11,Y,258.9299927,2787.0992456221024,0.87624823,10.874830150918635,11,Y,1.6251698490813649,0.12516984908136486,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47380.68717557574,65677.42907042139,81375.16171386086,75057.02389007533,75314.72760980744,Y
549,2146,13957_29.2924979_-94.824992_0_135.06.jpg,awx_nsjDXU40WzvZkAwcbQ,0.876661152,0.577813641,29.2924979,-94.824992,29.29241903,-94.82484926,"[2021, 4]",12,Y,106.262001,1143.7946594643188,0.876661152,10.876184881889763,12,Y,2.6238151181102367,1.1238151181102367,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,19979.64651133411,27695.07778005951,34314.55014193413,31650.296669599586,31758.96603536508,Y
550,9358,2931_29.2566387_-94.848331_0_184.77.jpg,6Kl2nWI3D6OCtd3EjA8WXQ,0.877519192,0.579732455,29.2566387,-94.848331,29.25617609,-94.8484364,"[2021, 3]",11,Y,205.7899933,2215.1050525364935,0.877519192,10.878999973753281,11,Y,1.621000026246719,0.12100002624671902,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,37656.78589312039,52198.50179358245,64674.601073674065,59653.129722026744,59857.94510939865,Y
551,2503,1464_29.2811959_-94.8684149_0_230.45.jpg,fCmpHH0Ibqb9_nYuKS4GJg,0.877763605,0.424709687,29.2811959,-94.8684149,29.28114269,-94.86851765,"[2020, 2]",14,Y,251.7480011,2709.7929314261405,0.877763605,10.87980185367454,14,Y,4.62019814632546,3.1201981463254604,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51391.625646130844,71237.24980348797,88263.84961862426,81410.85965211267,81690.37887991557,Y
552,4413,18339_29.2811959_-94.8684149_0_230.45.jpg,fCmpHH0Ibqb9_nYuKS4GJg,0.877763605,0.424709687,29.28119587,-94.86841489,29.28114266,-94.86851764,"[2020, 2]",14,Y,251.7480011,2709.7929314261405,0.877763605,10.87980185367454,14,Y,4.62019814632546,3.1201981463254604,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51391.625646130844,71237.24980348797,88263.84961862426,81410.85965211267,81690.37887991557,Y
553,10612,5312_29.3050703_-94.7842604_0_148.07.jpg,5wcPfYUiRH5egXduYCHG7Q,0.878424359,0.536972529,29.3050703,-94.7842604,29.3049198,-94.78416827,"[2019, 10]",12,Y,142.9160004,1538.3350254200507,0.878424359,10.88196968175853,12,Y,2.6180303182414697,1.1180303182414697,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,26864.74869613263,37238.9623739877,46139.543342819,42557.17265590703,42703.29011602337,Y
554,1267,12529_29.2977912_-94.8084197_0_191.69.jpg,LhxK3P4FJvbAPAu_9QCbeg,0.878471919,0.436893572,29.2977912,-94.8084197,29.29693389,-94.8087887,"[2015, 5]",12,Y,212.5209961,2287.556963690316,0.878471919,10.882125718503936,12,Y,2.6178742814960643,1.1178742814960643,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39948.535344226475,55375.24364758804,68610.62423645216,63283.551810763514,63500.832031244645,Y
555,6213,22018_29.2597264_-94.9079069_0_349.70.jpg,u_FvBct966vZCwpVfvtVlw,0.878646449,0.236434115,29.2597264,-94.9079069,29.26030194,-94.90801533,"[2021, 3]",14,Y,117.7929993,1267.9132921807511,0.878646449,10.882698323490814,14,Y,4.617301676509186,3.117301676509186,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24043.409656042488,33328.12220397323,41293.963121785106,38087.81342206273,38218.585609482565,Y
556,10715,5446_29.3039373_-94.7821211_0_58.02.jpg,2s5aln-5G8hq-6R0Qztymg,0.881178573,0.695990875,29.3039373,-94.7821211,29.30400466,-94.78197404,"[2021, 3]",12,Y,256.4219971,2760.1034056582,0.881178573,10.891005816929134,12,Y,2.608994183070866,1.108994183070866,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,48182.42308522934,66788.76696943413,82752.1233661499,76327.07535854414,76589.13972263319,Y
557,5018,19432_29.278123_-94.8379644_0_256.13.jpg,nYHNCV_XE6x4u7in6GWn9g,0.881403741,0.29422868,29.278123,-94.83796438,29.27809504,-94.83813684,"[2020, 3]",11,Y,116.6699982,1255.8254089424845,0.881403741,10.891744557086614,11,Y,1.6082554429133857,0.10825544291338574,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,21349.031952022237,29593.27133764945,36666.43586431019,33819.57706343552,33935.69452130033,Y
558,5025,19453_29.278123_-94.8379644_0_256.13.jpg,nYHNCV_XE6x4u7in6GWn9g,0.881403741,0.29422868,29.278123,-94.83796438,29.27809504,-94.83813684,"[2020, 3]",11,Y,116.6699982,1255.8254089424845,0.881403741,10.891744557086614,11,Y,1.6082554429133857,0.10825544291338574,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,21349.031952022237,29593.27133764945,36666.43586431019,33819.57706343552,33935.69452130033,Y
559,170,10307_29.3190857_-94.7711007_0_330.01.jpg,P7pYl4x-LLGR6TWAGuZtsw,0.881586078,0.88635302,29.3190857,-94.7711007,29.31924348,-94.77120773,"[2021, 4]",11,Y,151.4179993,1629.8497799426152,0.881586078,10.892342775590551,11,Y,1.607657224409449,0.10765722440944892,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27707.44625902446,38407.07986476093,47586.85562434177,43892.112583555136,44042.81347860059,Y
560,6512,22675_29.2555765_-94.8509133_0_170.17.jpg,XEDE-hSSz43gm9oQ0p5rkw,0.883667315,0.554161051,29.2555765,-94.8509133,29.2553703,-94.85090071,"[2021, 3]",12,Y,432.7210083,4657.7701687695035,0.883667315,10.899170980971128,12,Y,2.600829019028872,1.1008290190288719,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,81280.98548010435,112668.82092405274,139598.08799723463,128759.40035192043,129201.48791017162,N
561,11871,7013_29.2959527_-94.8074222_0_178.48.jpg,z1dGQlyF_jZ6zaPMT4lgsw,0.884047809,0.758824249,29.2959527,-94.8074222,29.29583889,-94.80740721,"[2021, 4]",11,Y,219.7680054,2365.563122584578,0.884047809,10.900419320866142,11,Y,1.599580679133858,0.09958067913385804,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,40214.57308393783,55744.01573219712,69067.53749334054,63704.98936634776,63923.71656700583,Y
562,5897,21039_29.2703603_-94.8396189_0_114.16.jpg,4LbDhzVTZuG0RRuI1lnSCg,0.884366536,0.661996438,29.27036033,-94.83961894,29.27028801,-94.83946846,"[2020, 3]",10,Y,295.5090027,3180.832432394031,0.884366536,10.90146501312336,10,Y,0.5985349868766399,-0.9014650131233601,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54074.15135069853,74955.67184828571,92871.02135933534,85660.3209388892,85954.43043318152,Y
563,5959,2130_29.2755802_-94.8433485_0_149.76.jpg,xzNePqwjfUUi3QenzlQjNg,0.885265748,0.775302168,29.27558023,-94.84334851,29.27540534,-94.84328075,"[2020, 3]",11,Y,109.6100006,1179.832227233899,0.885265748,10.904415183727034,11,Y,1.5955848162729662,0.09558481627296622,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20057.147862976282,27802.507406533237,34447.65680202866,31773.068650093745,31882.159545976112,Y
564,13459,9983_29.2755802_-94.8433485_0_149.76.jpg,xzNePqwjfUUi3QenzlQjNg,0.885265748,0.775302168,29.2755802,-94.8433485,29.27540531,-94.84328074,"[2020, 3]",11,Y,109.6100006,1179.832227233899,0.885265748,10.904415183727034,11,Y,1.5955848162729662,0.09558481627296622,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20057.147862976282,27802.507406533237,34447.65680202866,31773.068650093745,31882.159545976112,Y
565,13460,9984_29.2755802_-94.8433485_0_149.76.jpg,xzNePqwjfUUi3QenzlQjNg,0.885265748,0.775302168,29.27558023,-94.84334851,29.27540534,-94.84328075,"[2020, 3]",11,Y,109.6100006,1179.832227233899,0.885265748,10.904415183727034,11,Y,1.5955848162729662,0.09558481627296622,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20057.147862976282,27802.507406533237,34447.65680202866,31773.068650093745,31882.159545976112,Y
566,8304,26216_29.1735491_-94.9871078_0_234.17.jpg,xoZsqbXY7Xghw8F86UAujQ,0.88602963,0.580983905,29.1735491,-94.9871078,29.17347198,-94.98722,"[2021, 4]",16,Y,269.8970032,2905.147164183217,0.88602963,10.906921358267716,16,Y,6.5930786417322835,5.0930786417322835,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,59395.17883428897,82331.49153279679,102009.75483435925,94089.50402514615,94412.5546061356,Y
567,10518,5156_29.3058931_-94.7956531_0_164.97.jpg,n7nzaZFIsV9v3doRDuaJxQ,0.887395003,0.395414527,29.3058931,-94.7956531,29.30581054,-94.7956314,"[2019, 1]",12,Y,0.0,0.0,0.887395003,10.91140092847769,12,Y,2.58859907152231,1.0885990715223102,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
568,2830,15269_29.2893136_-94.8008945_0_222.29.jpg,3TwsCU4QcgTApcfbK8WJnw,0.888605512,0.837566754,29.28931365,-94.80089448,29.28923624,-94.8009828,"[2019, 10]",10,Y,128.7929993,1386.3163067645578,0.888605512,10.915372414698162,10,Y,0.5846275853018383,-0.9153724146981617,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23567.377214997483,32668.262908009503,40476.389144279565,37333.71759885179,37461.90064419532,Y
569,701,11580_29.3043669_-94.7753231_0_178.47.jpg,gkz39XZmYQh_hQSS29W4Iw,0.889837994,0.820287649,29.3043669,-94.7753231,29.30421491,-94.77529489,"[2021, 3]",11,Y,160.6170044,1728.8670467618713,0.889837994,10.919415990813647,11,Y,1.580584009186353,0.080584009186353,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29390.739794951813,40740.40169694317,50477.87075863885,46558.663253703235,46718.51958805251,Y
570,11303,6243_29.2987543_-94.7915444_0_71.01.jpg,NgUMd-gRgMfyHUW2qVshTQ,0.889949271,0.700947622,29.2987543,-94.7915444,29.29877499,-94.79138227,"[2019, 1]",11,Y,370.5329895,3988.383905413644,0.889949271,10.919781072834645,11,Y,1.5802189271653546,0.08021892716535461,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,67802.52639203194,93985.45870401766,116449.16692141397,107407.80994492542,107776.58811805982,Y
571,10895,5684_29.3020699_-94.7768271_0_315.62.jpg,CWCWXuBp0FNIks2PM2PBew,0.890607854,0.890584084,29.3020699,-94.7768271,29.30215109,-94.77688426,"[2019, 10]",11,Y,0.0,0.0,0.890607854,10.921941778215222,11,Y,1.5780582217847776,0.07805822178477761,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
572,12634,8738_29.2874687_-94.8027524_0_236.17.jpg,qF8hkGOsyDv5OO4K-D6qJA,0.891077302,0.852309458,29.28746872,-94.80275244,29.28742467,-94.80286066,"[2019, 10]",10,Y,265.3940125,2856.67737568114,0.891077302,10.923481961942258,10,Y,0.5765180380577419,-0.9234819619422581,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,48563.515386579376,67317.02360907407,83406.63999515845,76930.77394697446,77194.91107339504,Y
573,6956,23821_29.2160903_-94.9155314_0_312.56.jpg,3mSlgopwFvWgcO9fO2ViYw,0.892855234,0.749679894,29.2160903,-94.9155314,29.21620624,-94.91562383,"[2020, 2]",16,Y,148.6940002,1600.5288976550175,0.892855234,10.929315072178477,16,Y,6.570684927821523,5.070684927821523,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32695.62624192624,45321.5181421865,56153.931725671944,51794.022970740334,51971.854593787335,Y
574,1643,13136_29.2953737_-94.8175902_0_178.19.jpg,E6RT8Sib9w4bSMTBSS-A6g,0.893363113,0.574405855,29.29537374,-94.81759018,29.29485744,-94.81764063,"[2020, 2]",12,Y,0.0,0.0,0.893363113,10.930981341863518,12,Y,2.569018658136482,1.069018658136482,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
575,6885,23626_29.2193573_-94.9117277_0_150.96.jpg,mRwO_LgkGnWOEGiMwMgHog,0.893484134,0.755544871,29.2193573,-94.9117277,29.21918506,-94.91155898,"[2021, 4]",16,Y,89.2161026,960.3141361143832,0.893484134,10.931378392388451,16,Y,6.568621607611549,5.068621607611549,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,19615.824248204757,27190.760255233996,33689.69437765311,31073.956014297357,31180.646549528326,Y
576,186,10346_29.3184715_-94.7706419_0_330.83.jpg,ekp2ST_mcTEIgk33l3x_BQ,0.894846102,0.827971337,29.31847155,-94.77064193,29.31867651,-94.77080262,"[2019, 9]",11,Y,161.9640045,1743.36603516957,0.894846102,10.935846791338584,11,Y,1.5641532086614163,0.06415320866141627,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29637.22259788269,41082.06742134651,50901.19889387377,46949.12330675228,47110.320261910405,Y
577,3862,17026_29.2843049_-94.8700717_0_244.42.jpg,0S50dN0zWKEKMcrMA-SyJQ,0.895268285,0.352796707,29.2843049,-94.8700717,29.28421832,-94.87022682,"[2020, 2]",12,Y,309.4570007,3330.9674333584776,0.895268285,10.937231906167979,12,Y,2.5627680938320214,1.0627680938320214,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,58032.368011909886,80442.41147805787,99669.16085678467,91930.6386614186,92246.27690968025,Y
578,6955,23820_29.2161753_-94.9148794_0_35.79.jpg,DZoUZzAjXEbhKihRMFzhDQ,0.8952753,0.770861523,29.2161753,-94.9148794,29.21674553,-94.91453318,"[2020, 2]",16,Y,252.9649963,2722.892558736506,0.8952753,10.937254921259843,16,Y,6.562745078740157,5.062745078740157,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,55607.0719652555,77080.5520670988,95503.77470970016,88088.6618103931,88391.1088651552,Y
579,5477,20248_29.2750922_-94.8357011_0_36.07.jpg,sOGMezzJlgr8cE5ri1pifg,0.895301291,0.410641977,29.2750922,-94.8357011,29.2752212,-94.83563406,"[2021, 4]",11,Y,142.2709961,1531.392256916458,0.895301291,10.937340193569554,11,Y,1.562659806430446,0.062659806430446,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,26033.668367579787,36086.948281661724,44712.18337476732,41240.63590236417,41382.23311372872,Y
